   ALL_TARGET   ALL_PREDICTED
   6.6820912361   6.2821798325
   5.9836449623   5.7013320923
   6.6049695015   7.2104454041
   8.0661258698   8.6033859253
   9.2873058319  11.5211181641
  12.2844266891   8.5088148117
   6.8343839645   7.7148828506
   6.6273140907   5.9671392441
   6.9163970947   8.6269588470
   6.2005696297   8.5502529144
  12.8821296692  14.8492136002
  13.2468509674  12.5024299622
   8.3278579712  12.1102628708
  15.7388591766  15.0871238708
  11.5033540726  10.0839061737
   9.8073368073   8.9368057251
   7.0090017319   7.4225826263
   8.6140661240   8.9243288040
   8.7173480988   8.2250547409
   7.9022102356   7.3574700356
  10.2164106369  12.3685941696
  10.9501695633   7.9200024605
   7.9441103935   7.7686667442
   9.1987848282   9.4294786453
   9.2687473297  12.0144557953
  12.5600662231  14.8457288742
  17.0101928711  16.5204639435
  11.8186788559   8.1186962128
  11.1111240387   8.8066530228
   8.5072393417  10.2575311661
  11.2252130508  11.0015325546
  14.0061235428  14.9770460129
  15.3311653137  10.3396148682
   9.3004236221  10.2308712006
  11.5008993149  12.7470607758
  17.1959667206  14.4809455872
  14.5892658234  18.5986499786
  20.2195014954  12.9627285004
   8.1697998047   7.6432623863
   9.4902162552   6.5150637627
   5.6888422966   7.3775672913
   8.5260639191  11.5176715851
  10.6934509277  13.0771923065
   9.6276426315  13.6212863922
  11.9710369110  11.3137884140
  10.3857784271  11.7899827957
  16.9708385468  16.3500537872
  13.2690706253  11.9029102325
  14.3435239792  10.8918447495
  10.1000080109   9.0184640884
   8.2930965424   9.6222877502
  11.1963119507  11.1196632385
  12.8932619095  12.5173921585
  15.2492351532  17.9823398590
  16.7255382538  13.4785604477
  15.9436302185  15.5285987854
  11.3202304840   9.1763486862
  11.0298109055  12.2442541122
  10.6382331848  10.2172174454
  11.1755495071  13.8891668320
  17.4644336700  15.9157886505
  18.6784915924  13.3411788940
  14.4890584946  13.3211097717
  12.5555229187  12.4087848663
  13.1827497482  12.5303735733
  13.4093685150  11.3250141144
  11.2153062820  10.2796258926
   7.6279778481   8.8854236603
   9.3755512238   6.7935380936
   7.3278918266   7.2518210411
   7.3373618126   7.0542974472
   7.1392631531   8.1592779160
  11.2272520065  13.3858652115
  14.6280622482  15.9086275101
  16.1020698547  12.6120147705
  10.5580883026  10.0171642303
  10.9013233185  11.8304357529
  15.7685451508  15.7501859665
  14.5300188065  15.5191202164
  11.5422039032   9.2002410889
  13.8334007263  11.6241655350
  12.3542232513  10.1463642120
   9.4102296829   9.5131072998
  10.2119035721   9.4031543732
   9.8345937729  11.2044897079
  11.3272638321  13.3379726410
  15.4678449631  15.1211528778
  10.4707555771   8.3789386749
   8.2601814270  10.8249263763
  10.7441587448   7.1441125870
   8.4963331223  10.3001050949
   9.4262104034   6.4345779419
   5.0653290749   6.3102383614
   6.9639058113   7.2986173630
   9.3500366211   6.5590643883
   5.8189902306   5.8671455383
   6.4367775917   6.8731551170
   7.5530700684   6.5271482468
   6.6903467178   7.7309703827
   6.2621769905   7.3084449768
   6.5106511116   6.5027966499
   6.2200646400   7.2306156158
   8.2826671600   7.3373317719
  11.8821420670   9.1912593842
   8.8847846985   6.4107055664
   5.2093663216   3.7518386841
   4.1575994492   3.6201748848
   3.8847777843   5.0120129585
   4.8589229584   5.9794874191
   8.1037912369   8.7785444260
   6.9133896828   8.0576591492
   9.7156352997   9.0163230896
   9.4110469818   8.4728050232
   8.4444446564  11.3483924866
  10.7278575897   7.5142250061
   8.1241188049   8.5360021591
   9.7733249664   8.8419294357
  10.1537170410  10.9267082214
  12.2575035095  12.9037714005
  14.2219028473  15.6374692917
  11.5368833542  10.3515319824
   9.0520124435   8.8576889038
   7.4563961029  10.1069231033
   8.5971565247   8.6093444824
   8.5982675552   5.8663191795
   7.9177050591   9.8902826309
   9.2445850372   8.8099250793
  10.5753641129  11.8937683105
  11.7507543564  10.2906198502
  11.4693069458  10.2875766754
  10.4542312622  12.9754085541
  12.0139493942  10.1041870117
  13.4727096558  12.2402915955
  12.5109596252  13.6958551407
  11.7525691986  11.8110179901
  15.2020053864  13.5067958832
  12.1311225891   9.0119533539
  10.4289989471   9.1262722015
   8.1444034576   9.0028648376
  10.2767143250  12.8200788498
   7.3749208450   7.4666843414
   9.3622064590  10.5297966003
  10.3051624298  10.4379739761
  11.0427036285  13.5918464661
  11.3081398010   8.3583307266
  10.9176836014  12.3245992661
  13.4672012329  13.1702413559
  15.0388727188  20.4194221497
  16.3426513672  10.6896314621
  11.2187700272  13.5961685181
  15.3067131042  14.7144002914
  12.0998191833  13.4626693726
  15.7818717957  11.6447944641
  11.1864423752  11.5677318573
  14.1832170486  11.6552209854
   9.6189851761   9.5326929092
  10.5690803528  10.2243423462
   9.7232370377   8.5798540115
   7.7030892372   9.2386837006
  10.9989118576  13.1615877151
  14.9987649918  18.3978137970
  24.1724510193  16.1106987000
  11.8758850098  11.1090526581
  12.4621219635  13.6447801590
  10.0646181107   8.6265583038
   9.4626493454   8.0098571777
  10.1564340591  12.3743782043
  15.5866508484  13.2758035660
   7.4934687614   8.1178817749
   9.2118806839  17.0039310455
  11.3064470291   9.7566318512
   8.3513956070   8.6668596268
  10.2571258545   9.8136243820
   8.5845222473   8.8175783157
  10.7720088959  12.8531932831
  14.9386215210  12.4166250229
   9.4784374237   8.6768960953
   9.8751163483  11.1734380722
   9.0612220764   8.8006849289
   8.7138032913   8.9288644791
   9.4988622665   9.1254358292
   9.0389909744  10.6170854568
  15.9575519562  21.6051845551
  19.4866237640  11.1433334351
   9.4823646545   9.2934341431
   8.3503313065   7.5311107635
   6.9760932922  10.6122121811
  12.2299661636  14.6153602600
  18.5599365234  14.8594036102
  11.7937231064  12.5555772781
  14.0728759766  14.2296724319
   9.2515230179   8.2779359818
   7.9442768097   8.6968755722
   8.6726150513   9.5140075684
   8.6967105865   9.1195249557
   8.5334692001   8.1954555511
   8.1946201324   9.4690332413
   8.4029617310   8.1047658920
   7.0817785263   7.8077392578
   8.6391630173   8.5730772018
  10.4663066864  11.2178888321
  10.4174232483  12.2750577927
  14.8843002319  15.2149658203
  20.3794403076  15.9493074417
  12.6750593185  11.5423851013
   9.7119941711  10.3370256424
  11.2466831207  11.5275840759
  10.1581983566   6.4069466591
   9.2141456604  10.2481451035
   8.0399723053   7.0666036606
   8.8690519333   7.8591384888
   6.6269598007   8.2066926956
   9.6874494553   8.7480430603
   7.7916765213   7.6540846825
   7.2577352524  10.4068784714
   9.9943132401   9.0311737061
   7.3543334007   6.1962027550
  10.9239873886  11.0183305740
  11.4739885330  10.5869150162
   8.1481962204   9.2543716431
   9.8733844757   8.7613992691
   7.4882164001   8.4196062088
   9.0149154663   6.3981165886
   6.5950875282   6.6399264336
   5.5695304871   5.6143460274
   5.5419516563   6.2732863426
   6.5446815491   7.3288283348
   8.7218389511   7.9821896553
   7.1888871193   8.2844095230
   8.5040092468   9.0655117035
  10.2041053772  16.0219383240
  20.3604221344  14.8265390396
   9.2534046173  12.9276494980
  13.1145019531  12.1922397614
  11.9772653580  10.5870752335
  10.3395471573  13.3485088348
  14.8894767761  12.7544221878
  12.0726985931  11.6932430267
  14.2419748306   9.7482719421
   7.6845488548   7.9992623329
   7.7746071815   8.1037788391
   8.4721632004  12.0145711899
  10.8995237350   8.1526622772
   6.7602577209   6.4547667503
   7.9393849373   8.1305694580
   7.6584997177   8.5632762909
  10.4041891098   8.6610641479
   7.3995532990   7.6948685646
  11.0644712448  11.7740488052
  14.0776081085  15.5345020294
  15.3697967529  16.4195308685
  18.7904396057  16.6820793152
  11.0463275909   8.4910602570
   8.5622291565   7.8056902885
   9.0103368759  13.6213130951
  16.5638217926  14.2746849060
  17.0651454926  19.8605594635
  13.1638612747  11.4262075424
  11.0032691956  12.4367256165
  10.3886651993  11.8272781372
  13.0063390732  13.9492597580
  11.7384748459   9.7033338547
   7.9325289726   9.7569198608
  15.3824024200  12.8739509583
  10.3094930649   8.2877035141
   7.4500775337   7.9072647095
   8.7672357559   9.6573839188
  11.8557367325  12.3475589752
  14.1726045609  21.4403896332
  21.8549518585  19.8261756897
  18.5808582306  14.0872879028
  12.3386125565  14.8823184967
  17.4869709015  16.6636047363
  12.4480028152  12.6374893188
  14.4878311157  19.6953849792
  14.9833717346  11.9207649231
   9.7467832565   8.2048215866
  11.2261476517  12.4407453537
  10.7203140259   7.7499809265
   9.3174819946  11.3049430847
  11.5213899612  11.1649398804
   8.5671653748   9.6799001694
  11.1458539963  11.9360828400
  13.6518630981  11.8962049484
  13.3988294601  16.9060592651
  16.9368343353  14.1442718506
  10.6197366714  10.6715116501
  10.9458637238   9.8139934540
  10.4938535690  10.7603559494
  10.0004987717   8.7756719589
   8.9455337524   9.4066686630
  10.6047697067  12.1006393433
  10.7235965729  11.1235218048
  10.9686059952  11.0966396332
  10.1891918182   9.5921974182
  12.9843101501  15.2259626389
  10.8031044006  11.6528749466
  11.3733644485   9.9196128845
   7.5691604614   6.9512834549
   8.1450605392   8.8793830872
   9.5267705917  10.0118350983
  12.6014680862  12.6545448303
  12.5542669296  12.2461824417
  16.2882652283  15.5488471985
  11.3109951019   8.2282323837
   9.8494920731   9.8550243378
   7.2263841629   6.9205346107
   7.2478852272   7.8747034073
   8.2129077911   8.1554069519
   8.3090810776   8.2571773529
  10.3782405853  13.2104940414
   8.1151008606   5.1695299149
   6.5803923607   7.3160052299
   7.4885516167   9.0823879242
   7.4185824394   8.1650915146
   7.9269523621   7.4103684425
   7.8263969421   7.2509388924
   9.0093755722   8.4459505081
   7.8181099892   7.6001701355
   7.8991327286   5.7818837166
   5.9474077225   6.3046374321
   6.2420911789   6.5954217911
   7.3532247543   4.0181708336
   4.9287471771   5.8390221596
   5.1713595390   7.0299572945
   7.7398552895   7.2888450623
   7.2731461525   7.2046980858
   6.3255376816   5.4189291000
   6.3006567955   6.2489733696
   5.8723917007   4.9260396957
   5.1952362061   7.8154234886
   5.8622765541   5.8432674408
   7.6483621597   7.7921671867
   7.7990098000   7.2706270218
   6.2469229698   6.2259249687
   8.1511526108   8.4688320160
   8.2192964554   8.3322038651
  10.6599292755   8.9383182526
   8.0376949310   7.1729812622
   8.1513509750   8.8110742569
   8.8918609619   8.4265928268
   6.9756031036   7.0913419724
   8.1248073578   9.4403896332
   9.3856573105   7.8243165016
   8.6054668427   8.7761726379
   8.1569375992   6.7572078705
   6.2937417030  11.1865301132
  12.7960233688  12.4354352951
  13.3663129807  12.5930328369
  12.9959878922  14.9017610550
  11.2716007233  10.0518255234
  10.3760538101  14.7683544159
  15.4876108170  14.2036094666
  12.1284580231  13.8783988953
  12.3326635361  14.1257448196
  17.6374435425  10.9683561325
  12.5714874268  15.8852863312
  13.9962263107  12.1785459518
   7.6730699539   7.0109834671
   7.9425725937   7.7361083031
   8.0910968781   6.9766459465
   6.4612612724   7.0535874367
   7.8389930725   8.2565193176
   8.6283521652   8.3082666397
   7.7636051178   8.1115112305
   9.6984510422  12.1962308884
  11.0508050919  12.3704462051
  11.0907249451  11.4074277878
  12.1485338211   9.7499856949
   9.8222236633  10.9062299728
  14.5862741470  11.7156877518
   9.8034114838  11.7750101089
  15.7606410980  17.7921047211
  16.4793910980  12.3898057938
  12.4068050385  14.6037054062
  14.2409152985  10.1847400665
   9.2183246613   9.3736248016
   8.5353355408   8.2076091766
   7.0389885902   9.7756948471
  14.9245929718  11.1440982819
   9.4752931595  13.4935789108
  15.0686187744  12.2381582260
  12.4283742905  13.9186515808
  13.4761075974  16.5040302277
  15.4999666214  14.6552200317
  13.7928905487  13.5742797852
  13.5876522064  13.4214878082
  16.0931243896  17.6346855164
  18.8829345703  19.5307083130
  18.3723430634  15.3053350449
  15.5148839951  11.5102863312
  12.8708915710  13.4542636871
  13.4843215942  13.9351215363
  12.6470241547  12.7270460129
  10.9382085800   7.0999789238
   7.1453471184   6.2173738480
   7.8950886726  11.5717735291
  13.8296022415  13.3122158051
  12.0829696655  11.5297212601
  15.9062442780  12.2820215225
   9.1986303329   8.3618927002
   9.6401910782  11.1161079407
  11.3833980560  10.6443443298
   8.9986820221   9.3729171753
  12.1081008911  14.3890285492
  13.1407241821  14.2254657745
  13.1087360382  12.4845771790
  11.1918735504  11.0664720535
  12.8281097412  14.3427343369
  14.2026453018  12.7583312988
  12.2971525192  12.6129961014
  12.1182594299  16.0327701569
  19.5053482056  21.6482181549
  18.6315917969  21.2038669586
  17.0916557312  14.2357473373
  11.4594821930   8.2374820709
   8.4753074646   9.0543174744
   9.3485670090  13.6575746536
  15.6002683640  11.9869670868
   9.4225292206   6.1546230316
   8.2510213852   8.8392086029
   9.3120841980  10.1685018539
  17.6606922150  13.3031320572
   8.4611539841   9.4160795212
   9.0335130692   8.8407373428
   8.5567388535   8.1215715408
   7.5986337662  14.5035381317
   9.9245748520  11.7520990372
  11.4073944092  12.7683897018
   6.1853499413  10.0681018829
  11.4431447983  10.3951578140
   8.0583515167   8.0987234116
   8.6793384552   6.8747286797
   6.2140474319   8.0636196136
   8.2301788330   5.8408584595
   6.2858605385   6.4772424698
   6.5514788628   5.9433064461
   6.3318614960   5.9375162125
   6.9126477242   9.1874141693
  10.4317531586  11.1947994232
  10.0296859741   9.4527835846
   8.2567396164   7.6328921318
   9.2278442383  10.9524850845
  11.0695495605   8.9554319382
   8.9860601425   7.5762233734
   8.2206163406   7.8596172333
   7.2258543968   6.8358855247
   8.5637502670  10.0638437271
  12.6156864166  12.7883825302
  11.6837463379  13.5122690201
  14.1633672714  11.7106704712
  10.0353202820  11.8434467316
  11.4116821289   6.0395860672
   6.1861391068   6.3087916374
   7.2944498062   7.4547224045
   7.4829235077   7.7190566063
   8.1931324005   9.3815097809
  10.6351041794  15.0612792969
  12.2865247726   9.1565084457
   8.2879476547  11.1468896866
  13.3732624054  12.1512546539
  11.5694684982  12.0626611710
   9.2899179459   7.6823992729
   9.5654268265  12.7254695892
  15.4759759903  13.3881940842
  11.4222192764  12.7687978745
  17.5135002136  14.5629472733
  13.2141256332  13.8104343414
   9.9023122787   8.5801687241
  10.9422883987  10.9845218658
  11.0603790283  10.2431917191
  10.7436342239  10.2237415314
  10.1095800400  12.0859079361
  14.5467624664  15.9686594009
  16.7457065582  19.1990947723
  23.9714050293  13.9551296234
  13.3762941360  10.7241926193
  10.2345199585   9.5808629990
   9.4247016907   9.5616474152
   9.0938739777   9.0520200729
   8.8757171631  10.6724739075
  10.6336612701  10.7338695526
  14.7596330643  15.5363321304
  11.6176013947   8.1610336304
   7.6537690163   8.4517326355
   8.0447788239   8.5095710754
   9.9706401825  14.1986742020
  13.0393247604  12.6629629135
   9.5231838226  10.1041984558
  10.3548984528   9.1468057632
   9.0190153122  10.2701606750
  10.2665433884  14.3197870255
  12.7335824966   7.7788801193
   9.6812191010  11.4649114609
  13.0126152039  12.3298702240
   8.9776535034   8.9511671066
  11.1975431442  11.9326448441
  10.8397207260  11.8577184677
  11.6587610245  14.9547977448
  14.5203371048  10.6802415848
  10.6838655472  13.1543607712
  13.2694530487  12.4280052185
  11.5990304947   9.5207691193
   9.5839729309  10.1524391174
  12.1345224380  13.1685428619
  13.8835630417  16.9668941498
  15.9736680984  11.5332679749
   8.5379104614   9.1675252914
  10.8226099014   9.9706640244
  10.9443063736  12.3849697113
  12.4617824554   9.0058679581
   8.3847684860   7.8631687164
   8.7317543030   7.5911808014
   8.3712949753   8.9288473129
   9.3081531525   9.3327350616
   9.8713560104   9.5568447113
   9.4704389572   9.8281459808
   8.7677211761   5.4886283875
   6.5945644379   7.9220781326
   9.6917800903   8.8617181778
   7.5632691383   8.6644945145
   8.7064113617   6.4912176132
   8.0673398972   9.2105150223
  10.4992551804  10.0366907120
   9.7587633133   8.9256315231
   9.7185668945  10.1727705002
  11.2513027191  10.2120685577
   8.0154800415   8.3144645691
  11.6975564957  13.2743682861
  12.9167909622  11.0354003906
   8.2523269653   6.6928739548
   8.9759693146   8.7382106781
   9.5611886978   8.0089159012
   8.8505659103   8.0153465271
   7.4748868942  10.5605630875
  11.1045436859   9.6446685791
   8.4289970398   9.5971908569
   8.7588453293   8.5096082687
   6.6099948883   7.2023000717
   6.9527001381   7.8501000404
   8.3205394745   9.6334838867
  11.5426044464  12.1866598129
  13.1312294006  15.8295860291
  13.4331197739   8.9770870209
   9.7250099182   8.7621965408
   8.7995100021   7.5866103172
  11.2583169937  12.8748855591
  11.6658391953  11.1689138412
  10.7593946457   8.3291664124
   6.4909796715   8.5895214081
  10.8435440063  12.5060110092
  13.6809825897  15.2858791351
  11.4492197037   8.8779487610
   8.0875415802   8.6273593903
   9.3759059906   8.2180891037
   7.2496533394  10.7445392609
   9.5101242065   8.8644533157
   8.4046640396   8.4762697220
   8.5875940323  10.0874681473
  10.4773473740  13.8221731186
  16.5400485992  12.2501993179
  11.6325826645  10.8328151703
   9.4145545959   9.4814748764
  10.1773386002  10.2303981781
  12.9945926666  11.1139659882
  16.0586204529  17.8599262238
  16.7056217194  16.2198982239
  13.8779792786  11.5692443848
   9.8937206268   9.0199890137
  11.3899984360  11.8632869720
  12.7759761810  14.1558065414
  13.4483184814  15.8841953278
  14.9632692337  17.8700370789
  21.1314163208  18.7853450775
  16.8909111023  17.9915027618
  13.8577070236  12.5497903824
  23.4096145630  24.1667423248
  17.0549697876  11.5515089035
   8.2893323898   9.4920930862
  10.3291702271  11.2552957535
  11.9701318741  14.9327011108
  20.1422061920  21.9885501862
  19.2439746857  13.5391016006
  12.6632938385  16.1235923767
  15.6629514694  14.8427972794
  14.0108919144  11.0250110626
  11.3995218277  10.1503429413
  12.0004949570  12.6385002136
  13.2425088882  12.4943876266
  10.3974800110  11.3750839233
  12.5376577377  14.4369812012
  16.1486396790  19.5636520386
  22.1663246155  22.1312103271
  19.0693092346  17.7394523621
  14.5522232056  15.2575283051
  14.0489006042  10.2203006744
   8.8348608017   8.9556770325
   8.0947771072   7.2037267685
   6.6668014526   6.2659754753
   7.0819501877   8.1790504456
   8.5115394592   9.0226640701
   8.8014173508  12.5377960205
  14.7687215805  13.0725908279
   9.6871051788  10.4432506561
  13.6339282990  18.0621662140
  18.4997406006  15.6171283722
  13.3454341888  13.5615367889
  19.2418613434  20.5996589661
  20.4192314148  21.7786331177
  20.9192657471  17.7178001404
  13.8672275543  15.9835147858
  17.1918945312  12.6896963120
   8.3311748505  10.1850891113
  11.6675796509  10.6739521027
  10.5810594559  12.2892351151
  13.8343896866  14.3015155792
  12.8843975067  12.7147808075
  11.5153179169   8.7928676605
   9.3092813492   9.1242017746
   8.2947359085   8.0099916458
  10.5586233139  10.4758377075
   8.0377626419   8.1186771393
   9.4512901306  11.9279270172
  14.3720445633   8.8344926834
   6.1035380363   6.4333181381
   7.8726911545   6.8926887512
   6.2676620483   6.1508431435
   7.3987650871   7.1100497246
   6.9827442169   7.2429823875
   7.4783129692   7.1878309250
   7.2837238312   6.7471332550
   8.9634199142  11.6794271469
   9.7310276031   7.5113854408
   7.5556278229  15.0893239975
  18.9525012970  15.0098667145
  12.0536403656  12.1731634140
   7.0954337120   6.9280896187
   7.5928258896   8.3247423172
   6.9340672493   6.9449415207
  10.6866464615  10.5278806686
   9.0690412521   9.9221887589
  12.7455749512  13.9839725494
  13.5368375778  13.5066947937
  16.3786334991  13.0920629501
   9.6939859390   9.1283464432
   7.4934716225  10.0447750092
   9.6817216873  11.4184265137
   9.6577491760   9.0756320953
   9.1391191483   9.2673997879
  11.0272092819   5.1974906921
   6.1278963089   8.5556030273
  12.8881759644   7.8687090874
   6.8776097298   6.4802145958
   8.3611736298  10.1248140335
  12.9998340607  12.6783418655
  13.4299087524   9.4207868576
   6.4558453560   5.9854097366
   7.0035262108   6.9805378914
   8.2128677368   7.9180359840
   6.7778968811   7.4483270645
   8.3857307434   8.3538913727
   9.6432447433   9.7641258240
  11.2288570404  10.5999355316
   9.2177047729   8.5252304077
   9.8350114822   8.7619781494
   9.3994112015  10.0452756882
  11.4492530823   9.2099227905
   8.5935211182   8.7329492569
   9.9133586884   7.9753956795
   8.3046360016  10.5330457687
  12.5945196152   8.9992733002
   9.2120761871   9.4516258240
   7.2589302063   7.5399599075
   9.8533010483  11.8217840195
  12.5074157715  12.4643745422
  13.8297872543  18.4569034576
  16.0733947754  14.2640285492
  15.3643989563  11.2776670456
  10.4979877472  12.0850677490
  15.4317283630  18.6970653534
  20.1157855988  13.5381040573
  12.5165510178  12.9931221008
  10.0025815964   8.3101558685
   8.4455671310   9.2030172348
  11.3250217438  13.7518596649
  12.7684526443  11.2593050003
   8.9752769470   7.2919950485
   8.5662126541   8.8741950989
  10.8353452682  12.0176639557
  13.8758974075   8.4795751572
   8.0872983932   9.3851385117
  13.1386365891  15.9324092865
  10.8554220200   8.5980997086
   9.8960428238  11.8879413605
  14.5906152725  12.8219614029
  14.5184307098  11.1410198212
  11.5192708969  12.0192871094
   9.0545463562   9.7840671539
  10.9139871597  12.5077610016
  15.3514280319  17.3170967102
  15.5701389313  13.4372720718
  16.6621513367  22.4619960785
  23.6840419769  21.8050479889
  18.4108467102  14.3545866013
  15.5767097473  14.2664566040
  14.0047655106  17.6166629791
  15.7842140198  15.1091299057
  14.3036708832  12.9160299301
  11.2734403610  10.3670053482
  13.8757143021  13.7051858902
  10.6783857346  10.8928985596
  14.7931404114  19.3509941101
  16.5599536896  13.5303068161
  18.1709022522  19.3742504120
  11.5164489746  10.7368297577
  12.0484313965  16.5284805298
  15.4239387512  12.4965906143
   9.9481525421   9.2260780334
  13.3202724457  17.4932231903
  13.4615697861  13.3257741928
  11.4273986816  11.5933046341
  10.4244689941  11.7275304794
  14.0438137054  16.7774200439
  14.2800254822  14.8755140305
  17.3580551147  13.9787759781
  11.4229688644  10.9031610489
   9.7578086853   8.0785818100
   8.2678012848   7.9924335480
   9.5423240662  11.2151336670
  12.3906240463  16.7732524872
  22.0324382782  21.3518905640
  16.7661170959  16.7243633270
  13.7825746536  15.5402765274
  19.9866771698  15.9421443939
  12.4075441360  16.6488189697
  11.6183643341  10.7456378937
   9.4339990616   8.7730283737
   9.8900184631  10.7554063797
  11.7658348083  10.1375055313
   9.7419948578  10.3714084625
  11.6519393921   9.9530344009
   8.7788944244   9.8320999146
   9.1026859283  12.0043373108
  12.9506912231  12.5596551895
  12.2446336746   9.1527013779
   8.9040088654  13.3736696243
  10.3713016510   8.7210893631
   8.6234884262   8.0019712448
   7.0667867661   7.3517584801
   8.8230133057   8.5526695251
   9.6454048157  11.5933847427
   9.1660652161   8.3190498352
   7.8532257080   7.7633686066
   8.5771484375  10.1286506653
   8.9432144165  10.2087640762
  12.5061178207  12.8127822876
  12.6616182327  14.2996997833
  13.1242656708  11.0222234726
  10.6944246292  11.9664344788
  11.9696159363  10.6675786972
  11.3775310516   8.8825845718
   7.3226833344   7.0695271492
   7.1680288315   6.6406712532
   8.2536106110   9.1959905624
  10.5025758743   8.8541851044
   8.4457521439   6.9293942451
   6.1306176186   8.3059549332
   8.9932746887   7.1448378563
   8.8010139465  10.3989000320
   9.7023601532   8.2723598480
   9.5468568802   9.4397420883
   9.6937284470  11.8028659821
  14.9217910767  16.9734020233
  12.7774858475   8.8295593262
   7.6782379150   7.1702752113
   7.0868272781   6.1851167679
   6.5959796906   6.3213257790
   6.9309120178   6.8196291924
   6.6414451599   8.8385496140
  10.0764369965  10.9963026047
   9.8189134598   9.5495471954
  10.6656885147  12.3271541595
  12.4543991089  11.1544132233
   9.4735898972   9.4506168365
   8.7331371307   7.6680769920
   6.2716999054   6.7463111877
   8.6862659454   9.8914146423
   8.0756387711   8.5395517349
  11.4197521210   9.9706230164
  10.2659215927   8.0015859604
  11.5358028412  13.4755067825
  14.4185304642  18.5652084351
  15.8411264420  16.8821220398
  15.3477191925  14.2920789719
  12.3717756271   9.6205272675
   7.4309725761   7.0740618706
   7.1619882584   9.1174097061
   8.5216398239   7.9630389214
   5.3220539093   5.8264460564
   6.8230400085   6.3921875954
   7.0487799644   6.7808847427
  16.7145023346  13.5815401077
  14.1586647034  15.5655851364
  20.9937000275  18.8259277344
  15.7652950287  10.4579095840
   9.1899452209  11.2546644211
  14.2900981903  11.6929445267
  11.2518892288  13.4306411743
  15.2328262329  18.8060989380
  24.2239646912  21.2416534424
  15.4777469635  12.1407623291
   9.0106601715  14.0374870300
  19.3837795258  17.8992919922
   9.3978290558   8.9877843857
   8.6602840424   9.3688201904
  13.6440162659  12.8305397034
  10.3224954605   8.8322868347
  10.8426551819  10.5464982986
  11.2281084061  12.5365829468
  11.3859682083  12.0667963028
  15.8100786209  14.8939285278
  10.0252733231   7.5184946060
   8.2244100571  10.1295776367
  10.5189666748  11.5781860352
  10.7494535446  12.5649433136
  14.5853376389  13.4838542938
  14.2607831955   9.5208721161
   9.3661727905  12.7719068527
  13.2030210495  10.6884288788
  11.6822738647  13.2442808151
  17.4895954132  18.2277221680
  13.6711759567  15.1361875534
  18.3689250946  24.4619560242
  26.9015731812  27.2090225220
  21.0203094482  24.3181991577
  25.0619888306  22.8001632690
  19.3955745697  14.2096748352
  12.8063116074  12.7621574402
  13.5970592499  13.5239238739
  11.2173175812  18.0858573914
  21.2581329346  20.1036300659
  16.8827705383  18.3653335571
  12.6696434021  11.0318450928
  10.6066522598  10.3731861115
  10.9895057678  11.2133235931
   8.4784622192   8.2854948044
   9.4005050659  14.1285972595
  16.7617645264  12.9710712433
  11.5873899460  14.7813043594
  12.6739892960   9.3923273087
   8.9580135345  10.4557867050
  11.8778648376  14.3457756042
  18.2837200165  18.6668491364
  16.7968826294  17.2796802521
  16.8214282990  16.1100234985
  14.5526714325  15.0139961243
  25.5001697540  23.5840721130
  19.4451408386  22.8480358124
  25.5972652435  27.1584129333
  12.4457035065  12.4930582047
  12.0062685013   9.9319639206
  12.7345371246   9.9973096848
   8.1706590652   8.3923940659
  14.4089679718  10.8225727081
   9.1588354111   7.5976934433
   7.8900060654  11.8712577820
  12.9709758759  12.1113033295
  13.7993822098  11.1582050323
  10.6308012009  12.1811618805
  12.3160495758  12.2143220901
  12.5167245865  12.1839799881
  11.4205913544   9.0298290253
  15.7100677490  18.7343711853
  13.6967296600  10.7895612717
  12.2398548126   9.5905256271
   7.9310827255   8.1338357925
   8.8068199158  13.1546211243
  16.6042518616  15.8355569839
  11.2485771179  10.4972410202
  10.2756118774  12.0700044632
  16.9214305878  16.0240974426
   6.0900611877   4.5082826614
  15.4431896210  14.1128225327
  13.1022100449  14.1722478867
   6.0005240440   7.3159351349
  11.1079959869   4.3179874420
   4.6432719231   3.9681274891
   4.3717198372   4.8250241280
   7.3850984573   8.3655242920
   6.7482347488   5.5983991623
   5.7514801025   5.2027769089
   5.6291861534   5.8800954819
   7.4506711960   6.6203112602
   5.9501438141   6.8949141502
   7.2636709213   6.8905181885
   7.2305788994   6.7402901649
   5.6494655609   4.9331464767
   4.7475395203   5.4999876022
   7.0002551079   6.4781689644
   6.1533737183   6.1934776306
   7.6216840744   8.3733329773
   9.3381595612   7.2907013893
   6.6735825539   8.4196596146
   6.8625321388   8.9203386307
  12.0757102966   9.6513319016
   8.7025766373   7.9065175056
   9.1500549316   9.7222232819
   8.6527042389   8.4328069687
   7.9483847618   7.7262549400
   4.9278979301   6.0263881683
  12.4380912781  12.3180189133
  10.6038064957   7.7998194695
   6.8351588249   8.0830831528
   7.0887670517   6.4069023132
   7.5792770386   7.6400852203
   5.8431963921   5.7197980881
   5.7424921989   5.3980011940
   4.6905465126   5.2643923759
   4.1594648361   3.9947881699
   4.5085005760   6.2693867683
   7.2403492928   8.0996551514
   6.3158535957   5.8994550705
   7.1000628471   7.4851021767
   7.7797436714  12.1324644089
  18.7086486816  16.3357028961
  13.4165992737  17.4943065643
  21.9320487976  16.0712585449
   8.7708215714   7.7072205544
  10.9877910614  11.0570373535
   8.4123849869  10.4856624603
   9.1420211792   8.3439369202
